cell_id,celltype,x,y
nmfjafph-1,11q13 Invasive Tumor Cells,6730.30810546875,4086.45263671875
oefjopoi-1,Macrophages,5282.86181640625,827.4813842773438
bcnhgoem-1,11q13 Invasive Tumor Cells (Mitotic),4934.50732421875,2337.013916015625
jjaojehm-1,11q13 Invasive Tumor Cells,6252.1328125,1127.508544921875
dejefggl-1,Luminal-like Amorphous DCIS Cells,1764.76025390625,891.0968017578125
gpgaojaj-1,11q13 Invasive Tumor Cells,5170.37548828125,4954.330078125
jdidchbh-1,11q13 Invasive Tumor Cells (G1/S),7014.361328125,1429.1839599609375
hngpflln-1,"CAFs, DCIS Associated",2010.7130126953125,4260.08056640625
liklihlp-1,11q13 Invasive Tumor Cells,7587.86279296875,3038.50927734375
ehidcgma-1,"CAFs, DCIS Associated",4791.994140625,366.7681884765625
hemigfap-1,11q13 Invasive Tumor Cells,3926.294921875,5026.84228515625
diopepfl-1,Myoepithelial Cells,3440.55029296875,2419.819580078125
cckjpmfm-1,T Lymphocytes,8220.7529296875,3436.1025390625
iffnefem-1,"CAFs, DCIS Associated",399.125244140625,3569.359619140625
cfepneho-1,Luminal-like Amorphous DCIS Cells,586.3825073242188,2677.625244140625
kgoikekl-1,11q13 Invasive Tumor Cells (G1/S),8869.9658203125,1972.762939453125
kejmalig-1,Myoepithelial Cells,9673.5166015625,2718.318603515625
nkddfabn-1,11q13 Invasive Tumor Cells,6826.71044921875,4057.51513671875
hlfkigbc-1,"CAFs, DCIS Associated",2939.416015625,4944.3447265625
dfhhaiaa-1,"CAFs, DCIS Associated",1332.2506103515625,597.1002197265625
hmmjilcn-1,Luminal-like Amorphous DCIS Cells,1418.054931640625,3680.96826171875
edbabkcp-1,11q13 Invasive Tumor Cells,3511.471923828125,4453.8935546875
cddfljdm-1,11q13 Invasive Tumor Cells,8492.515625,2848.3916015625
fnooifei-1,Myoepithelial Cells,3356.114013671875,1511.0401611328125
ocjcenff-1,B Cells,4725.96728515625,4817.01953125
oflfiljh-1,11q13 Invasive Tumor Cells (Mitotic),8122.27587890625,1657.7025146484375
oinmmgim-1,"CAFs, DCIS Associated",6742.31689453125,4560.10498046875
fdkcffdk-1,11q13 Invasive Tumor Cells,4582.2705078125,4269.66162109375
clkhlfmi-1,"CAFs, DCIS Associated",2486.828857421875,2252.42529296875
glhgflcj-1,11q13 Invasive Tumor Cells,4539.77099609375,5297.37841796875
ijnaogie-1,11q13 Invasive Tumor Cells,5686.76513671875,2524.064453125
lgkfdomb-1,11q13 Invasive Tumor Cells,8197.2978515625,3175.793701171875
dldillad-1,"CAFs, DCIS Associated",4363.51904296875,4148.36181640625
dccigphb-1,"CAFs, DCIS Associated",1233.7861328125,2061.0517578125
odohjpif-1,11q13 Invasive Tumor Cells,5893.0205078125,1567.5340576171875
efoikapg-1,11q13 Invasive Tumor Cells,3943.19140625,3897.942626953125
jcomgeip-1,T Lymphocytes,7133.25830078125,1486.601318359375
cmpfakdo-1,Myoepithelial Cells,1796.118408203125,2680.274658203125
jnomlflg-1,11q13 Invasive Tumor Cells,8575.8447265625,1153.5159912109375
khkbcacc-1,11q13 Invasive Tumor Cells,8234.853515625,1527.002685546875
bebikjkl-1,11q13 Invasive Tumor Cells,6022.90771484375,2609.7470703125
bhohafhk-1,11q13 Invasive Tumor Cells,6584.87939453125,2516.70849609375
hjlmmamo-1,"CAFs, DCIS Associated",3292.138427734375,5551.35595703125
mphmgklc-1,11q13 Invasive Tumor Cells,6307.21044921875,5026.16552734375
jnkgckfi-1,T Lymphocytes,8439.91796875,1313.044189453125
ndlgkbco-1,11q13 Invasive Tumor Cells,7473.20751953125,3826.4287109375
mhphadpc-1,"CAFs, Invasive Associated",9771.21484375,3971.937744140625
ldmhgdfg-1,B Cells,8761.0947265625,565.9129638671875
ihhcnnci-1,"CAFs, DCIS Associated",212.00267028808597,3540.46728515625
cooegjpo-1,Luminal-like Amorphous DCIS Cells,612.3087768554688,2554.297607421875
kmmggdni-1,"CAFs, DCIS Associated",7678.5888671875,2494.7421875
dojjbapd-1,11q13 Invasive Tumor Cells,4265.0791015625,4339.90380859375
hpmhhchl-1,"CAFs, DCIS Associated",1668.885986328125,5029.94677734375
ccgecdlb-1,Pericytes,8124.80810546875,1406.22021484375
nfknjnac-1,11q13 Invasive Tumor Cells,7235.6376953125,4481.248046875
iapmckkc-1,Luminal-like Amorphous DCIS Cells,894.7421264648438,3635.8525390625
kdpaghba-1,Plasma Cells,9421.6767578125,2513.667236328125
nockfemo-1,11q13 Invasive Tumor Cells,6276.6484375,4944.1083984375
enpjgjce-1,11q13 Invasive Tumor Cells,5077.435546875,1506.79833984375
eknhfdlh-1,"CAFs, DCIS Associated",5091.08740234375,2013.1871337890625
clpggbdm-1,Myoepithelial Cells,1791.6658935546875,2425.432373046875
fhhfhcoe-1,11q13 Invasive Tumor Cells,5056.78662109375,3910.428955078125
jnkndoie-1,Myeloid Cells,8471.201171875,1086.9300537109375
iknodaej-1,Pericytes,6194.787109375,2364.4130859375
njohjoob-1,Basal-like Structured DCIS Cells,6692.18896484375,4421.64697265625
djfildbo-1,Luminal-like Amorphous DCIS Cells,3513.816162109375,2475.580078125
egklecpi-1,Basal-like Structured DCIS Cells,3530.873046875,4179.79541015625
kcoppgal-1,B Cells,9418.259765625,1528.9871826171875
oabfpnlp-1,"CAFs, DCIS Associated",5950.994140625,3755.1748046875
apjlfcmm-1,T Lymphocytes,3677.14208984375,3770.446533203125
imkmjopa-1,11q13 Invasive Tumor Cells,6361.2451171875,1997.01904296875
cnpmpjil-1,Endothelial Cells,739.0401611328125,2401.3349609375
hggnipdc-1,"CAFs, DCIS Associated",3723.4384765625,5574.13623046875
nhoocnio-1,Basal-like Structured DCIS Cells,6456.12890625,4251.51416015625
npnfcnmh-1,"CAFs, DCIS Associated",5801.74169921875,3902.77734375
dlpikkfd-1,Dendritic Cells,4148.68017578125,3806.059326171875
cijeafbi-1,Endothelial Cells,1361.5360107421875,2705.834716796875
mpgmdpak-1,11q13 Invasive Tumor Cells,6198.95703125,5052.9189453125
jpgbbceh-1,"CAFs, DCIS Associated",7342.74072265625,824.5841064453125
gmeoaakb-1,11q13 Invasive Tumor Cells,5809.68310546875,5296.6005859375
efmhoohc-1,11q13 Invasive Tumor Cells,3910.494140625,3810.296630859375
jilfodcg-1,11q13 Invasive Tumor Cells,6255.88330078125,1231.77880859375
legibbpj-1,Macrophages,9307.373046875,1553.14599609375
epclgomm-1,Basal-like Structured DCIS Cells,4708.4267578125,1294.284423828125
gcbnejee-1,"CAFs, DCIS Associated",2884.2548828125,791.2240600585938
bnknkdie-1,T Lymphocytes,9641.3271484375,4134.490234375
dofllghk-1,11q13 Invasive Tumor Cells,4148.82177734375,4144.3056640625
accbbcfj-1,Luminal-like Amorphous DCIS Cells,846.1560668945312,2797.146728515625
njmcidkp-1,Basal-like Structured DCIS Cells,7079.21435546875,4224.05224609375
dihihegn-1,11q13 Invasive Tumor Cells,3894.64404296875,2572.182373046875
iaoiacbn-1,Luminal-like Amorphous DCIS Cells,963.17529296875,3609.397705078125
mihokppn-1,11q13 Invasive Tumor Cells,9621.8251953125,3951.1142578125
cgbdlehe-1,Luminal-like Amorphous DCIS Cells,58.430885314941406,2709.782958984375
didcheko-1,CXCL14+ Fibroblasts,3708.57275390625,2664.222900390625
iekkdkdc-1,Myoepithelial Cells,1088.19873046875,3349.7431640625
efbmcdbi-1,11q13 Invasive Tumor Cells,3861.239990234375,4061.432861328125
kcajcgfg-1,11q13 Invasive Tumor Cells,9833.5244140625,1634.6856689453125
npcefkji-1,11q13 Invasive Tumor Cells,6288.46142578125,4169.142578125
ipebhcpp-1,"CAFs, DCIS Associated",5609.560546875,2065.5830078125
lainmanl-1,11q13 Invasive Tumor Cells,9103.96875,191.02926635742188
eojegjmn-1,11q13 Invasive Tumor Cells,4794.01953125,1683.901611328125
apjhgjhi-1,T Lymphocytes,3719.7890625,3751.516845703125
dmdlhfal-1,11q13 Invasive Tumor Cells,4266.8046875,3824.24267578125
bpgpnmpa-1,Luminal-like Amorphous DCIS Cells,9420.294921875,5417.64404296875
mhhffdoa-1,Myoepithelial Cells,8587.150390625,4327.23974609375
ohjgofpb-1,11q13 Invasive Tumor Cells (Mitotic),5409.03759765625,3302.178466796875
gfgdgkjd-1,"CAFs, DCIS Associated",2967.678466796875,4696.74462890625
imoabmcl-1,11q13 Invasive Tumor Cells,6122.94287109375,2757.946044921875
icggdcff-1,"CAFs, DCIS Associated",1890.656982421875,3168.75439453125
dhemnldl-1,11q13 Invasive Tumor Cells,3902.288818359375,2626.70068359375
blkkjeaf-1,T Lymphocytes,9104.6328125,2781.931640625
kjehdica-1,11q13 Invasive Tumor Cells,8026.359375,2569.037109375
hcoppffg-1,11q13 Invasive Tumor Cells,4329.2080078125,5061.103515625
hjhhohmc-1,Basal-like Structured DCIS Cells,3063.912353515625,5612.0888671875
dmldddli-1,T Lymphocytes,4117.6962890625,3700.116455078125
blnbdgip-1,T Lymphocytes,8939.6875,2337.553466796875
bajfmdjk-1,Luminal-like Amorphous DCIS Cells,3662.28662109375,2551.63818359375
ikchaanc-1,11q13 Invasive Tumor Cells,5950.8662109375,2553.1123046875
cpjojmii-1,"CAFs, DCIS Associated",1232.07275390625,1757.7264404296875
lmidlcjl-1,11q13 Invasive Tumor Cells,9836.4189453125,3333.24658203125
keihpnlb-1,11q13 Invasive Tumor Cells (Mitotic),9508.9189453125,2741.0224609375
jngjojgp-1,Macrophages,8277.6884765625,1315.778076171875
ekjehccj-1,"CAFs, DCIS Associated",4680.63623046875,1864.784912109375
dfddknki-1,Endothelial Cells,1394.3359375,1046.00732421875
ciicifkc-1,Luminal-like Amorphous DCIS Cells,1387.8861083984375,2621.817626953125
bincfgeh-1,Dendritic Cells,7389.5546875,1640.271484375
bhlncgkk-1,Plasma Cells,5368.02294921875,1650.7095947265625
bljkefbe-1,T Lymphocytes,9127.513671875,2390.291259765625
bnhppgjk-1,11q13 Invasive Tumor Cells,9662.6875,3506.155029296875
ljiaggaa-1,11q13 Invasive Tumor Cells,7745.14697265625,3025.793212890625
gkjngjlp-1,Pericytes,4386.59814453125,5447.935546875
hdiejimb-1,11q13 Invasive Tumor Cells,4437.6396484375,4819.48583984375
kkhobgok-1,11q13 Invasive Tumor Cells,8069.63671875,2540.51708984375
ljgeibla-1,Endothelial Cells,7973.3857421875,3075.484619140625
nelmcdda-1,CXCL14+ Fibroblasts,7172.98583984375,4128.34716796875
ecalikmk-1,Pericytes,3655.439697265625,3735.4375
annhjeao-1,Basal-like Structured DCIS Cells,4862.81396484375,3978.559326171875
blgbbbhb-1,B Cells,8616.7109375,2886.410888671875
egikfphb-1,11q13 Invasive Tumor Cells,3575.33544921875,4223.62451171875
bmemjgok-1,T Lymphocytes,8839.7197265625,3034.358154296875
mndjlcbl-1,CXCL14+ Fibroblasts,5719.544921875,4866.533203125
lnedocek-1,11q13 Invasive Tumor Cells,9673.205078125,2914.1357421875
ipddbmgd-1,11q13 Invasive Tumor Cells,5696.34619140625,2009.77001953125
cfkaomfg-1,Luminal-like Amorphous DCIS Cells,368.24517822265625,2791.23828125
dfcifocc-1,Pericytes,2130.200439453125,596.75537109375
dpobkgcj-1,Macrophages,4364.34228515625,3305.822265625
jeklboca-1,11q13 Invasive Tumor Cells,7389.0546875,1988.6265869140625
noeonihm-1,11q13 Invasive Tumor Cells,6241.84716796875,4700.3203125
glmkiiok-1,"CAFs, Invasive Associated",5044.47900390625,5261.52392578125
mefiallh-1,T Lymphocytes,9627.6298828125,5132.5234375
ieklfoah-1,Luminal-like Amorphous DCIS Cells,1104.2130126953125,3362.6015625
bdfdlbad-1,T Lymphocytes,4099.88818359375,1765.3282470703125
gglppbbo-1,"CAFs, DCIS Associated",3411.602294921875,3291.287109375
mheejeig-1,11q13 Invasive Tumor Cells,8766.3017578125,4127.93359375
ogolgfkn-1,CXCL14+ Fibroblasts,6100.80126953125,5009.87060546875
ncjcnebd-1,11q13 Invasive Tumor Cells,6996.810546875,2862.077880859375
jlbmpmpe-1,Macrophages,8236.025390625,554.42919921875
kelhgbpm-1,11q13 Invasive Tumor Cells,9609.8544921875,2778.37353515625
kcfblhla-1,11q13 Invasive Tumor Cells,9677.6220703125,2205.44091796875
dblnihdo-1,Myoepithelial Cells,1372.0992431640625,2481.44091796875
icfjgfkl-1,Luminal-like Amorphous DCIS Cells,1947.9879150390625,3057.095703125
anijkjce-1,11q13 Invasive Tumor Cells,4651.98388671875,3977.844970703125
obajejek-1,11q13 Invasive Tumor Cells,3727.44921875,4068.725830078125
bhkiheaj-1,11q13 Invasive Tumor Cells,5567.84033203125,2461.547119140625
egckphab-1,11q13 Invasive Tumor Cells,3471.19384765625,3921.17529296875
gnckkhfj-1,11q13 Invasive Tumor Cells,5704.24951171875,5665.38623046875
ehleaagl-1,"CAFs, DCIS Associated",4730.8525390625,647.1182861328125
ogdfdpap-1,11q13 Invasive Tumor Cells,9460.2607421875,3148.768310546875
gfoegjga-1,"CAFs, DCIS Associated",3039.672607421875,4424.08349609375
elkkihgk-1,Macrophages,5446.498046875,761.51025390625
lcglpddn-1,"CAFs, DCIS Associated",8991.166015625,796.8435668945312
igoecgeo-1,Endothelial Cells,449.8359069824219,4277.7822265625
bpobcmcl-1,T Lymphocytes,9261.5703125,3919.994873046875
nlbhihna-1,11q13 Invasive Tumor Cells,6762.6640625,3611.55126953125
kaigjfjp-1,11q13 Invasive Tumor Cells,7571.96484375,319.5411071777344
ikgghdmj-1,11q13 Invasive Tumor Cells,5599.1416015625,2808.181396484375
aokhmmlo-1,Plasma Cells,2860.162109375,3213.17529296875
cdkjhdgd-1,11q13 Invasive Tumor Cells,7531.59228515625,606.4306640625
hkkhnceo-1,Myoepithelial Cells,3367.584716796875,5603.2919921875
efhciaak-1,11q13 Invasive Tumor Cells,4027.57373046875,3687.23828125
kpilgcon-1,"CAFs, Invasive Associated",8693.2333984375,1628.77197265625
jghogidj-1,11q13 Invasive Tumor Cells,6877.82470703125,1306.159912109375
gkefnofp-1,Myoepithelial Cells,2728.879638671875,3544.70458984375
ejlmclfn-1,Basal-like Structured DCIS Cells,5586.36572265625,1694.7552490234375
imnidpma-1,11q13 Invasive Tumor Cells,6066.97265625,2753.64697265625
ihknnlcn-1,Luminal-like Amorphous DCIS Cells,343.4493103027344,3113.53271484375
kbglpada-1,11q13 Invasive Tumor Cells,8071.771484375,617.8086547851562
ngkmobpc-1,11q13 Invasive Tumor Cells,6611.3388671875,4856.0478515625
ippaggdd-1,11q13 Invasive Tumor Cells,6915.06005859375,2428.076416015625
cmeefpcm-1,Myoepithelial Cells,2021.018798828125,2425.234619140625
fibmfged-1,"CAFs, DCIS Associated",4811.998046875,3763.088134765625
amacbfip-1,T Lymphocytes,4792.9189453125,4745.3623046875
hlagebio-1,"CAFs, DCIS Associated",2282.130126953125,5406.44580078125
cnhabohj-1,CXCL14+ Fibroblasts,63.111209869384766,2420.356689453125
gnckdike-1,11q13 Invasive Tumor Cells,5697.4248046875,5692.21044921875
dgpabfln-1,"CAFs, DCIS Associated",3761.525634765625,2371.294677734375
lokibffl-1,Pericytes,9250.27734375,2823.4248046875
jlcmhbcd-1,11q13 Invasive Tumor Cells,8234.314453125,474.6929321289063
lggpdpcg-1,"CAFs, Invasive Associated",8304.0537109375,2850.69580078125
jkkdonpl-1,11q13 Invasive Tumor Cells,5982.046875,1382.125244140625
iooaheji-1,11q13 Invasive Tumor Cells,6258.82470703125,1967.5533447265625
fbmojdaa-1,11q13 Invasive Tumor Cells (G1/S),5041.111328125,4366.58349609375
kneojlhb-1,Macrophages,8173.61279296875,1831.15771484375
oeppddal-1,"CAFs, Invasive Associated",7782.412109375,822.4567260742188
cfemkjkg-1,CXCL14+ Fibroblasts,549.8814086914062,2669.335205078125
hhpinhim-1,Endothelial Cells,1185.897216796875,5010.69677734375
ffemdcdp-1,11q13 Invasive Tumor Cells,5041.583984375,2648.062744140625
amdadfmg-1,Basal-like Structured DCIS Cells,4976.09765625,5086.91943359375
jiffpgpo-1,11q13 Invasive Tumor Cells,6340.45166015625,1406.56494140625
aeincala-1,11q13 Invasive Tumor Cells,4114.07080078125,5056.27587890625
aijbloji-1,11q13 Invasive Tumor Cells,2813.898681640625,4349.810546875
hbfnalha-1,"CAFs, DCIS Associated",3458.136962890625,5143.22998046875
gkdihgnk-1,"CAFs, DCIS Associated",2579.49560546875,3409.891357421875
ncjiffbc-1,11q13 Invasive Tumor Cells,7088.91015625,2859.29931640625
aodeoicl-1,11q13 Invasive Tumor Cells,4251.62109375,4712.9697265625
klkofdgj-1,Dendritic Cells,7818.693359375,1858.1729736328125
bnimidgn-1,T Lymphocytes,9582.80078125,3371.358642578125
mpadkepd-1,11q13 Invasive Tumor Cells,7082.1171875,5122.78515625
chebijog-1,Luminal-like Amorphous DCIS Cells,851.7013549804688,3139.87109375
kemdhenj-1,Basal-like Structured DCIS Cells,9638.94921875,2735.93115234375
dkachnof-1,Luminal-like Amorphous DCIS Cells,2968.99853515625,2852.494384765625
cdgjaona-1,11q13 Invasive Tumor Cells (Mitotic),8396.7919921875,1588.4547119140625
dkdmbdbm-1,11q13 Invasive Tumor Cells,4129.21728515625,2280.8017578125
mldcdmph-1,11q13 Invasive Tumor Cells,6436.54345703125,5482.46923828125
gnonoeca-1,"CAFs, DCIS Associated",4870.96484375,4834.75830078125
fphjcbnp-1,"CAFs, DCIS Associated",3838.766357421875,1200.408935546875
dnibkihe-1,11q13 Invasive Tumor Cells (G1/S),4264.97412109375,2783.257568359375
oclffkel-1,Macrophages,3163.20263671875,5498.8916015625
lggkcpea-1,11q13 Invasive Tumor Cells,8329.568359375,2906.661376953125
ebkibaol-1,11q13 Invasive Tumor Cells,3695.054931640625,4197.15185546875
jifikdbh-1,11q13 Invasive Tumor Cells,6286.41455078125,1423.9080810546875
ealhdldo-1,Pericytes,3110.21630859375,3678.232421875
khkdihol-1,11q13 Invasive Tumor Cells,8226.4462890625,1514.10791015625
kapfhkbd-1,Endothelial Cells,7699.87939453125,574.2316284179688
njgoedgl-1,Basal-like Structured DCIS Cells,6966.146484375,4663.79638671875
hbpeigkl-1,"CAFs, DCIS Associated",3614.906005859375,4631.97900390625
kaiildef-1,11q13 Invasive Tumor Cells,7548.64404296875,314.2834167480469
fkhopaac-1,"CAFs, DCIS Associated",4461.12744140625,716.0053100585938
majcppig-1,"CAFs, DCIS Associated",7945.26708984375,4393.31494140625
gddecdjg-1,"CAFs, DCIS Associated",2982.02392578125,2106.694580078125
babflpdk-1,T Lymphocytes,3613.6611328125,3714.88525390625
ccdcpkgc-1,Dendritic Cells,6971.47119140625,609.6736450195312
jkpgmccj-1,11q13 Invasive Tumor Cells,5780.87890625,932.3633422851562
jjmdaepf-1,Basal-like Structured DCIS Cells,6079.50048828125,1341.8560791015625
fnbmgckc-1,Macrophages,4365.54248046875,1250.4146728515625
nghmonhm-1,11q13 Invasive Tumor Cells,7335.00537109375,4367.22998046875
ohjlmmgk-1,11q13 Invasive Tumor Cells (Mitotic),5742.87548828125,2727.906005859375
ljgmoakl-1,11q13 Invasive Tumor Cells,7737.3583984375,2982.545654296875
mhlpnhig-1,11q13 Invasive Tumor Cells,8988.97265625,3783.23291015625
oheapolj-1,11q13 Invasive Tumor Cells,7692.689453125,4925.6376953125
ipaljlog-1,11q13 Invasive Tumor Cells,5568.2490234375,1958.330078125
lhehfjmo-1,Basal-like Structured DCIS Cells,8451.4365234375,3367.0498046875
aeifemem-1,11q13 Invasive Tumor Cells,4096.29638671875,5087.65771484375
dmododgn-1,11q13 Invasive Tumor Cells,4093.27490234375,3525.635009765625
fajdiigk-1,11q13 Invasive Tumor Cells,4819.70166015625,2467.754150390625
bfcgjchk-1,11q13 Invasive Tumor Cells,3126.06591796875,535.638427734375
ohpbciik-1,Pericytes,5556.84521484375,4243.90576171875
emgbaeld-1,11q13 Invasive Tumor Cells,5498.2119140625,1215.6475830078125
bfghgofb-1,Myoepithelial Cells,3887.06201171875,480.1645812988281
gmmijfcg-1,"CAFs, DCIS Associated",5445.3642578125,5431.4853515625
lhoefplf-1,11q13 Invasive Tumor Cells,8460.3251953125,3673.121826171875
oacpcncl-1,Luminal-like Amorphous DCIS Cells,578.7359008789062,2614.9501953125
mckobamb-1,"CAFs, DCIS Associated",8957.689453125,5382.154296875
bdkkehhf-1,11q13 Invasive Tumor Cells,6197.15185546875,2439.631591796875
ohnfafki-1,"CAFs, DCIS Associated",5408.13037109375,4275.98974609375
ialnklfg-1,"CAFs, DCIS Associated",748.21337890625,4490.49169921875
nnpjlnml-1,11q13 Invasive Tumor Cells,6251.57958984375,4720.84716796875
fjkfbnhc-1,Myoepithelial Cells,3330.80078125,1092.0950927734375
cophpoan-1,"CAFs, Invasive Associated",791.1173706054688,3089.258056640625
accckahh-1,Luminal-like Amorphous DCIS Cells,921.6058959960938,2904.82666015625
oihdbgof-1,"CAFs, DCIS Associated",645.2612915039062,3356.516357421875
igklcoan-1,"CAFs, DCIS Associated",133.82211303710938,3207.419677734375
mbgfiehh-1,"CAFs, DCIS Associated",9125.17578125,5844.15087890625
bljjkhbg-1,B Cells,9056.8720703125,2492.890625
bkionenn-1,11q13 Invasive Tumor Cells,6924.1689453125,3984.34814453125
bhkmipia-1,11q13 Invasive Tumor Cells,5498.1767578125,1562.7470703125
kgcpchbi-1,Endothelial Cells,9129.4404296875,2195.425537109375
laegmgnc-1,11q13 Invasive Tumor Cells,8997.55078125,300.858642578125
cblmbmhj-1,11q13 Invasive Tumor Cells,7284.90771484375,1800.13916015625
knabbjpm-1,"CAFs, Invasive Associated",7806.19384765625,2095.270263671875
kaadddgj-1,11q13 Invasive Tumor Cells,7589.00732421875,680.9578857421875
gnaepica-1,11q13 Invasive Tumor Cells (G1/S),5676.08544921875,5533.1953125
ckbkoddl-1,Endothelial Cells,2060.245849609375,1981.2879638671875
jkaeaicf-1,11q13 Invasive Tumor Cells,6120.8876953125,1216.004150390625
jcpojcib-1,11q13 Invasive Tumor Cells,7370.73486328125,1520.3714599609375
dfhlfkeh-1,"CAFs, DCIS Associated",2180.62255859375,2468.9150390625
enejdepp-1,11q13 Invasive Tumor Cells,5485.314453125,1274.9139404296875
fbakhagc-1,11q13 Invasive Tumor Cells,4602.5234375,2813.154541015625
bcalojje-1,11q13 Invasive Tumor Cells,6227.638671875,2877.300048828125
mjiohajb-1,11q13 Invasive Tumor Cells,7617.52294921875,4680.81298828125
igobpmok-1,B Cells,439.526123046875,4191.76025390625
djncnlbh-1,Basal-like Structured DCIS Cells,3843.519287109375,2295.689208984375
dhnojnkj-1,Luminal-like Amorphous DCIS Cells,3540.410888671875,2829.052734375
ifbkhmek-1,Endothelial Cells,957.600830078125,3299.67138671875
kefhgkla-1,Myoepithelial Cells,9335.6484375,2308.570068359375
elbamkkl-1,11q13 Invasive Tumor Cells,5052.81640625,1963.1065673828125
fmchbgia-1,Pericytes,4105.91748046875,1241.879638671875
akbflbjl-1,T Lymphocytes,8635.56640625,4704.32421875
lniljpca-1,Pericytes,8951.0146484375,3054.0693359375
jhbmaahe-1,"CAFs, DCIS Associated",5882.52197265625,628.6707153320312
edodblhi-1,11q13 Invasive Tumor Cells,3371.55322265625,3925.110595703125
fpnincoh-1,Endothelial Cells,3584.3310546875,979.67822265625
hhapiajd-1,11q13 Invasive Tumor Cells,4325.552734375,5256.1279296875
nglgidlh-1,11q13 Invasive Tumor Cells,6486.5712890625,5352.1357421875
ibcdijgh-1,Endothelial Cells,1121.3028564453125,4123.1533203125
eofbcama-1,Basal-like Structured DCIS Cells,4941.7685546875,1601.2021484375
ldlkgnij-1,Dendritic Cells,8784.2880859375,574.47119140625
akdjpphl-1,T Lymphocytes,8581.728515625,4689.2734375
bnflkdia-1,Myoepithelial Cells,9546.0087890625,1254.8826904296875
dmepidjl-1,11q13 Invasive Tumor Cells,4129.82080078125,3581.2255859375
nckmbebm-1,11q13 Invasive Tumor Cells,7092.54443359375,2846.603271484375
eebdjlod-1,11q13 Invasive Tumor Cells (G1/S),3752.739990234375,3574.8955078125
ebkfndig-1,11q13 Invasive Tumor Cells,3652.3203125,4235.109375
knpmkmig-1,11q13 Invasive Tumor Cells,8389.2568359375,1954.37451171875
hkmopglp-1,"CAFs, DCIS Associated",3161.4189453125,5431.91162109375
ifejkaoc-1,"CAFs, DCIS Associated",588.0020141601562,4004.681396484375
neoikiah-1,11q13 Invasive Tumor Cells,7412.03564453125,3772.438232421875
bjfnahlb-1,11q13 Invasive Tumor Cells,5442.42578125,3290.242919921875
doancelc-1,11q13 Invasive Tumor Cells,4081.561279296875,2714.085205078125
biahcolm-1,T Lymphocytes,6872.0126953125,2188.899169921875
fcijihmb-1,11q13 Invasive Tumor Cells,4844.97705078125,4390.29638671875
mppnhoaj-1,11q13 Invasive Tumor Cells,6096.60791015625,5215.36474609375
boomhapm-1,Basal-like Structured DCIS Cells,9527.37109375,2460.09912109375
nlpfiabm-1,11q13 Invasive Tumor Cells,6735.326171875,2847.142578125
ccbpnbgl-1,11q13 Invasive Tumor Cells,7418.96533203125,488.54248046875
ejllpfle-1,Basal-like Structured DCIS Cells,5585.162109375,1720.5484619140625
obcammcd-1,11q13 Invasive Tumor Cells,3075.264404296875,4351.39501953125
edclfhba-1,Pericytes,3509.093017578125,4242.38232421875
jjpjefkm-1,"CAFs, Invasive Associated",5987.08544921875,1409.3416748046875
cfebekbp-1,Luminal-like Amorphous DCIS Cells,562.1608276367188,2654.5927734375
danbdmhk-1,"CAFs, DCIS Associated",903.58349609375,2736.498046875
jodhehkb-1,11q13 Invasive Tumor Cells,7600.86865234375,616.4596557617188
flicgjld-1,"CAFs, DCIS Associated",4239.1220703125,536.4380493164062
cefohfnn-1,T Lymphocytes,8646.0126953125,536.0287475585938
ajgniejd-1,Myoepithelial Cells,2318.396728515625,5091.0732421875
ijbacalb-1,"CAFs, DCIS Associated",5818.439453125,3015.270751953125
fjannphf-1,"CAFs, DCIS Associated",3208.947265625,1175.9822998046875
fdlcojpe-1,11q13 Invasive Tumor Cells,4665.5927734375,4312.41796875
dnamikhi-1,11q13 Invasive Tumor Cells,4255.505859375,2590.9814453125
jmkphmof-1,Macrophages,8228.615234375,1059.90283203125
fpeelcna-1,Luminal-like Amorphous DCIS Cells,3751.12548828125,1242.8475341796875
gknfjfgf-1,Pericytes,4736.0126953125,5047.76416015625
aelkhkok-1,11q13 Invasive Tumor Cells,4051.638916015625,4590.63427734375
aepjakoc-1,11q13 Invasive Tumor Cells,3487.936767578125,4317.90673828125
khmecnmi-1,11q13 Invasive Tumor Cells,8201.2802734375,1666.3134765625
dcgcfggk-1,Macrophages,1170.6800537109375,2323.90869140625
mnfjbmkf-1,11q13 Invasive Tumor Cells,5758.25048828125,5565.02001953125
ghbbapld-1,Endothelial Cells,3178.73974609375,2932.47119140625
hkllpcbp-1,Basal-like Structured DCIS Cells,3207.59814453125,5454.4404296875
fobjlcij-1,Plasma Cells,3606.055419921875,1344.5250244140625
idncplai-1,Endothelial Cells,258.4543762207031,5180.3193359375
epolgbga-1,11q13 Invasive Tumor Cells,4441.83544921875,3255.905517578125
bhnkkhog-1,11q13 Invasive Tumor Cells,6647.01953125,2899.666748046875
dlnjmpkc-1,11q13 Invasive Tumor Cells,4500.0380859375,3669.30712890625
chbninga-1,Luminal-like Amorphous DCIS Cells,972.3737182617188,3066.4365234375
bkdiahko-1,11q13 Invasive Tumor Cells,6948.5322265625,4168.095703125
offkbgla-1,CXCL14+ Fibroblasts,9510.7314453125,2540.763671875
appfgbpi-1,T Lymphocytes,3696.18212890625,3948.80126953125
hcidpngp-1,CXCL14+ Fibroblasts,4159.45947265625,4946.2294921875
kbigoobo-1,"CAFs, DCIS Associated",8024.9931640625,432.1755065917969
