example_gene,point_type,celltype,target_celltype,x,y,center_x,center_y
CCND1,uRNA,,11q13 Invasive Tumor Cells,9159.359375,2958.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9142.46875,2934.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9184.671875,2977.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9669.15625,2837.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9217.5625,3043.234375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9717.265625,3010.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9548.03125,2357.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9516.84375,2436.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9192.65625,2905.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9690.765625,2504.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9126.546875,2934.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9012.078125,2886.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9296.515625,3018.234375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9777.5625,2848.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9072.140625,3071.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9136.9375,3059.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9689.78125,3064.078125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9759.703125,2859.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9140.125,2947.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9453.4375,2290.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9100.875,2877.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9198.109375,2888.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9020.171875,3052.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9761.40625,2412.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9078.625,3087.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9729.015625,2537.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9624.03125,2780.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9784.203125,3091.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9580.28125,2758.40625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9299.59375,3024.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9686.84375,2852.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9325.984375,3114.40625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9139.84375,3082.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9102.578125,2977.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9128.96875,2898.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9092.109375,3088.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9673.484375,2470.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9617.890625,2825.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9011.75,2881.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9089.203125,3092.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9675.578125,2534.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9575.90625,2382.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9719.796875,2325.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9323.453125,3045.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9157.59375,2959.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9185.4375,3027.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9767.28125,2936.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9781.9375,2422.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9331.671875,3128.296875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9779.96875,3074.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9579.484375,2383.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9075.5625,2863.625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9765.140625,2855.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9790.21875,3083.0625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9651.21875,2522.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9329.859375,3108.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9264.109375,3110.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9119.453125,2906.578125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9231.859375,2975.078125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9439.0625,2289.234375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9532.578125,2494.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9607.96875,3107.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9025.765625,2893.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9601.25,2885.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9135.890625,3057.21875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9116.78125,3002.34375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9115.3125,2933.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9158.703125,2910.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9093.015625,2964.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9191.203125,3099.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9145.3125,2911.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9741.3125,2865.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9050.65625,2941.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9085.609375,2923.515625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9639.609375,3036.34375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9226.078125,2900.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9087.15625,3054.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9020.796875,2942.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9526.25,2313.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9612.390625,3021.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9603.140625,2356.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9265.765625,3008.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9544.265625,2500.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9625.28125,2376.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9511.671875,2390.171875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9662.203125,2591.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9443.90625,2355.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9812.65625,2290.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9129.6875,3113.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9616.59375,3053.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9274.3125,3008.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9834.78125,3026.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9161.4375,3070.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9756.3125,2866.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9763.265625,2851.15625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9666.71875,3061.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9020.125,3054.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9553.640625,2439.015625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9088.046875,3066.765625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9579.078125,3078.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9214.421875,2904.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9134.4375,2921.34375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9029.59375,2915.59375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9214.84375,3015.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9100.375,2963.265625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9333.5,3104.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9813.28125,2295.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9127.4375,2447.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9115.6875,2892.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9125.203125,2912.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9207.421875,3015.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9515.75,2380.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9580.546875,2383.578125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9202.3125,2906.40625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9681.5625,2471.625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9611.421875,3070.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9329.265625,3072.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9674.265625,2546.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9602.171875,2358.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9235.828125,3049.890625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9728.5,2519.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9184.0625,2905.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9205.203125,3081.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9357.734375,2496.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9182.53125,2908.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9223.8125,2895.78125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9770.515625,2789.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9031.578125,2910.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9087.6875,3092.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9798.890625,2711.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9079.953125,2890.921875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9278.34375,2939.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9496.0,3122.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9175.390625,2952.078125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9665.046875,2862.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9098.0625,2884.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9516.078125,2506.90625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9282.453125,2694.15625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9237.90625,2989.296875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9816.96875,2814.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9720.0625,2639.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9531.1875,2629.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9473.21875,2561.421875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9165.0625,2906.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9804.125,2808.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9118.375,3073.25,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9216.390625,2942.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9060.734375,2977.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9157.546875,3073.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9730.84375,2512.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9347.8125,2297.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9207.28125,2971.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9309.78125,3098.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9743.734375,3068.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9228.78125,2928.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9220.203125,2981.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9116.1875,2926.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9793.875,3083.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9734.953125,2427.734375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9260.296875,2997.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9127.015625,2896.96875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9010.515625,2887.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9713.359375,2637.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9154.015625,2833.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9144.625,2921.515625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9436.40625,2280.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9123.1875,2845.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9550.78125,2938.0625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9693.78125,2866.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9769.265625,3124.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9022.296875,2956.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9051.5625,2868.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9744.984375,3070.875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9119.9375,2997.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9032.046875,2858.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9796.125,3030.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9781.265625,3097.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9092.328125,2968.5,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9803.0625,2810.953125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9190.703125,2880.34375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9663.921875,2686.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9193.15625,3095.375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9315.25,3122.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9101.390625,3018.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9134.15625,3055.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9154.25,2954.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9165.203125,3096.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9822.15625,2921.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9317.609375,3125.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9093.34375,2913.828125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9635.359375,2766.6875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9728.015625,2541.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9514.84375,2344.09375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9562.4375,2427.4375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9789.265625,3084.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9649.90625,2503.859375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9763.609375,2850.765625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9112.734375,2913.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9076.59375,2871.28125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9044.453125,2902.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9237.1875,2880.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9140.84375,2914.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9581.171875,2427.890625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9791.234375,2802.15625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9312.53125,3123.703125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9649.34375,2543.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9131.6875,3039.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9296.921875,3115.53125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9805.171875,2790.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9581.8125,2386.640625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9054.484375,2754.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9453.5625,2328.65625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9128.140625,3042.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9533.890625,2692.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9693.703125,3071.484375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9219.90625,3075.5625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9086.59375,2926.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9273.484375,3006.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9148.5625,2875.3125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9262.515625,3001.9375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9220.375,2897.0625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9157.515625,2908.765625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9722.984375,2882.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9016.265625,3030.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9256.734375,3028.1875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9773.34375,2789.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9504.421875,2325.359375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9644.3125,3048.984375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9163.640625,2872.8125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9754.3125,2776.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9734.953125,2507.625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9120.1875,2905.078125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9632.96875,2373.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9746.5,2418.015625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9010.59375,2880.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9745.875,2435.046875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9835.59375,3015.46875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9636.0,2322.140625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9590.03125,2414.328125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9690.9375,2461.390625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9739.75,2430.453125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9843.21875,3021.296875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9333.375,3056.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9809.484375,2315.0,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9825.921875,2809.546875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9784.484375,3088.03125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9826.078125,2809.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9069.65625,2964.71875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9700.875,2912.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9666.09375,2474.0625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9808.5625,2326.15625,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9118.046875,3031.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9808.953125,2315.75,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9740.765625,2898.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9562.484375,2767.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9673.359375,2286.609375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9665.71875,2951.796875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9816.5,2832.84375,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9020.40625,3054.203125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9237.265625,2881.125,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9490.5,3053.671875,9430.09375,2704.296875
CCND1,uRNA,,11q13 Invasive Tumor Cells,9649.65625,2899.6875,9430.09375,2704.296875
