gene,marker_group,unassigned_count,assigned_count,unassigned_fraction,urna_best_cluster,urna_best_sss,urna_best_module,full_best_cluster,full_best_sss,best_cluster_match,sss_spearman_vs_full,urna_module_mean_Tumor,urna_module_mean_Vascular/Stromal,urna_module_mean_Immune,urna_module_mean_Rare epithelial
PLEKHF2,,36125,143502,0.2011111915246594,Basal-like Structured DCIS Cells,0.11372216773429852,Immune,Basal-like Structured DCIS Cells,0.087484582048114,True,0.6490406876192876,0.3857707051697379,0.40435350728150504,0.2712053340657431,0.5785780162088768
MEF2D,,36074,135260,0.2105478188800821,CXCL14+ Fibroblasts,0.09881189309342574,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1428170623705384,False,0.22606269092359826,0.49540195698431944,0.20682333104187034,0.34143910810795913,0.8318006523281065
UBXN6,,36027,112963,0.241808175045305,CXCL14+ Fibroblasts,0.12829349095196727,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1097425999654149,False,0.22606269092359826,0.48889148278691025,0.22688456889018527,0.3394783798181123,0.8296304942623034
FIS1,,36019,134414,0.2113381798125949,Macrophages,0.14229618340835068,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0938791501171634,False,-0.282546184601846,0.4838978414482607,0.25473915267341346,0.3377378301142297,0.8279659471494202
PDGFRA,,36014,58608,0.3806091606603115,CXCL14+ Fibroblasts,0.14065223018318418,Vascular/Stromal,CXCL14+ Fibroblasts,0.1333350574427041,True,1.0,0.5322541814174966,0.2601328166040397,0.290447930223369,0.7689448958259523
H1-5,,35959,97162,0.2701226703525364,Basal-like Structured DCIS Cells,0.12577079998250937,Tumor,Dendritic Cells,0.1115399566534432,False,0.9865882789315352,0.26814657542773274,0.4914560149688231,0.3483370922749371,0.7085902666608365
ELK4,,35915,108023,0.2495171532187469,Macrophages,0.11608579461706543,Immune,Basal-like Structured DCIS Cells,0.0913389882164228,False,0.15835612442790561,0.3884620548936353,0.3448196980317614,0.2673432093227707,0.6258493263408197
RABGAP1,,35851,161447,0.1817099007592575,Macrophages,0.13089481878714007,Immune,Basal-like Structured DCIS Cells,0.0919723295017535,False,0.15835612442790561,0.3885006347559904,0.3461495497853921,0.27074888246617224,0.6264474539381636
ECHS1,,35744,117029,0.2339680440915607,CXCL14+ Fibroblasts,0.12211354079139629,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1128044837757693,False,0.22606269092359826,0.4912918269747898,0.22244816544927143,0.3405330611325174,0.8304306089915966
KDM5A,,35723,180382,0.165303903195206,Macrophages,0.1258621818017639,Immune,Basal-like Structured DCIS Cells,0.0914079553950479,False,0.1579260028790722,0.3900695537866143,0.3358769206528687,0.2701560797561991,0.6265273757276378
COPB1,,35702,155059,0.1871556555061045,CXCL14+ Fibroblasts,0.132890086453542,Vascular/Stromal,Basal-like Structured DCIS Cells,0.116906263241528,False,0.22606269092359826,0.49084373510092266,0.2292893570222203,0.3411498447987964,0.8302812450336409
BCL2,,35687,210242,0.1451109873174778,CXCL14+ Fibroblasts,0.16176381844921997,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1023438602748876,False,-0.282546184601846,0.4862709890389399,0.248558563851608,0.34180019532451206,0.8287569963463133
CELSR2,,35649,201890,0.1500764085055506,Basal-like Structured DCIS Cells,0.12848949551840927,Tumor,11q13 Invasive Tumor Cells,0.1395664432023987,False,0.8692653731488574,0.2619856061662047,0.4948717572027991,0.35798137458268053,0.7094964985061365
SON,,35635,156874,0.1851082287061903,Macrophages,0.12309385592592004,Immune,Basal-like Structured DCIS Cells,0.0905688139376066,False,0.1579260028790722,0.3892077754615733,0.3377495609075193,0.26964808869097695,0.6263013555711732
PPP1R9B,,35599,117903,0.2319122877877812,Basal-like Structured DCIS Cells,0.11157297008500722,Immune,Basal-like Structured DCIS Cells,0.1014557598496456,True,0.6490406876192876,0.38338237269208103,0.4054996313824029,0.266690179224879,0.5781019181224644
NFE2L1,,35533,107701,0.2480765739977938,CXCL14+ Fibroblasts,0.10275933502742873,Vascular/Stromal,Basal-like Structured DCIS Cells,0.125923231728239,False,0.22606269092359826,0.49353262443356,0.20987410871704357,0.34070404869640664,0.8311775414778534
TPD52L2,,35522,133836,0.2097450371402591,Basal-like Structured DCIS Cells,0.12563326453051593,Immune,Basal-like Structured DCIS Cells,0.095743346633835,True,0.6490406876192876,0.38590479015922907,0.4030435593255321,0.26771941815567074,0.5825176937335385
FBXL3,,35511,112927,0.2392311941686091,CXCL14+ Fibroblasts,0.11119854616953215,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1060107430485863,False,0.22606269092359826,0.4904149402748368,0.21576506318940397,0.3391418484945909,0.8301383134249457
CAB39,,35501,100959,0.2601568225120914,Macrophages,0.11113745120898623,Immune,Basal-like Structured DCIS Cells,0.0954741594227036,False,0.1579260028790722,0.38898105002185224,0.3373905467235526,0.26763974862068307,0.6261235554112411
CD47,,35439,144099,0.1973899675834642,CXCL14+ Fibroblasts,0.08447462993914993,Vascular/Stromal,CXCL14+ Fibroblasts,0.1306849358190242,True,0.9980897803247372,0.5017619164544125,0.1957058200751532,0.34383382053348616,0.8339206388181375
NSA2,,35394,81843,0.3019012769006371,CXCL14+ Fibroblasts,0.09254110364677352,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1361724481447584,False,0.22606269092359826,0.49369155135403847,0.20344086089839694,0.3398961828498284,0.8312305171180129
EP300,,35349,136146,0.2061226274818507,Macrophages,0.12540983124246505,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0943616241383754,False,0.22606269092359826,0.4851758372514659,0.24196532959780312,0.33568259022258956,0.8283919457504886
IFNGR1,,35313,112488,0.238922605395092,CXCL14+ Fibroblasts,0.0511993920822191,Vascular/Stromal,CXCL14+ Fibroblasts,0.0934205036491771,True,0.998570406702931,0.5000910271410886,0.18267013357655082,0.3414639289040751,0.8333636757136963
PSMG2,,35305,120672,0.2263474743071094,Macrophages,0.12106219303624453,Immune,Basal-like Structured DCIS Cells,0.090598555140994,False,0.1579260028790722,0.3891168854910509,0.3377987001708681,0.26924658640344273,0.6262344872465905
RER1,,35105,141005,0.1993356424961671,CXCL14+ Fibroblasts,0.10491142411910696,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1177303514988966,False,0.22606269092359826,0.4933568760221672,0.2112682084890123,0.34056205321399347,0.8311189586740557
ANXA7,,35103,113730,0.2358549515228477,CXCL14+ Fibroblasts,0.11801882954365815,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1200518441689901,False,0.22606269092359826,0.4905024510672596,0.22001012947463497,0.339775142947407,0.8301674836890865
WDR26,,35103,130249,0.2122925637428032,CXCL14+ Fibroblasts,0.11949266840390696,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1171672136498064,False,0.22606269092359826,0.49096010339331364,0.2208821695927481,0.3402071784779703,0.8303200344644379
ADCY1,,35096,278834,0.1117956232281081,Basal-like Structured DCIS Cells,0.10694331245817323,Tumor,11q13 Invasive Tumor Cells,0.1472094188214455,False,0.8692653731488574,0.2662289850839956,0.4932473993016001,0.355995747596703,0.7023144374860578
CREG1,,35069,93274,0.2732443530227593,CXCL14+ Fibroblasts,0.07937907745722396,Vascular/Stromal,Macrophages,0.1398240559481376,False,0.988538681948424,0.49547077341071843,0.194748387075933,0.34001449555959684,0.8318235911369062
YPEL5,,35030,98869,0.26161509794696,Macrophages,0.13199625694125247,Vascular/Stromal,Basal-like Structured DCIS Cells,0.0996858987475397,False,0.22606269092359826,0.4865301870715166,0.2399128098033887,0.3368655919549036,0.8288433956905056
FEM1B,,35014,129712,0.2125590374318565,Basal-like Structured DCIS Cells,0.10312756363613082,Immune,Basal-like Structured DCIS Cells,0.0884462149879194,True,0.6490406876192876,0.38421334966948495,0.4055844954128899,0.26948017044951206,0.5752232242063882
ATL3,,34962,106474,0.247193076727283,Endothelial Cells,0.07283494316251442,Vascular/Stromal,Macrophages,0.1368285247673499,False,0.9871254736748173,0.49621773154311766,0.19117943429581985,0.34032389256641216,0.8320725771810392
PRDX2,,34954,105132,0.2495181531345031,CXCL14+ Fibroblasts,0.13822934739131404,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1098412493503048,False,0.22606269092359826,0.490241517769978,0.23293370843725505,0.34113847605252884,0.830080505923326
UBE2I,,34922,108561,0.2433877184056647,Macrophages,0.12895313030841254,Vascular/Stromal,Basal-like Structured DCIS Cells,0.093685478295539,False,-0.2817354334769128,0.4845138162708132,0.2450634098582581,0.33640198974702257,0.8281712720902711
LMAN2,,34913,151251,0.187538944156765,CXCL14+ Fibroblasts,0.12087457094603186,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1018043857492717,False,-0.2817354334769128,0.49082449279247325,0.22180887966375132,0.34015389517726546,0.8302748309308244
VPS72,,34899,123000,0.2210210324321243,Basal-like Structured DCIS Cells,0.1326617838199592,Immune,Basal-like Structured DCIS Cells,0.0951918269776574,True,0.6490406876192876,0.38808934831807335,0.402397976675856,0.27291206357323583,0.5846083126556311
SDF4,,34882,121897,0.2224915326670025,Macrophages,0.12804806000043115,Vascular/Stromal,Basal-like Structured DCIS Cells,0.097854530985302,False,0.22606269092359826,0.48761717398566423,0.23565984271696577,0.3361554376228522,0.8292057246618881
VMP1,,34872,169627,0.1705240612423532,CXCL14+ Fibroblasts,0.128662687751032,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1055929293383913,False,0.22606269092359826,0.49312288466411275,0.2260833521574558,0.34219981791696946,0.8310409615547042
GOSR2,,34848,198291,0.1494730611352026,CXCL14+ Fibroblasts,0.13807988405133603,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1045403092835873,False,-0.2817354334769128,0.48926729052393697,0.2331278888006562,0.34043026909822516,0.829755763507979
WBP2,,34844,129627,0.2118549774732323,CXCL14+ Fibroblasts,0.1200554650540459,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1191704846694205,False,0.22606269092359826,0.4996595412977689,0.21868608239386758,0.34491580496717217,0.8332198470992562
PICALM,,34841,103529,0.2517959095179591,CXCL14+ Fibroblasts,0.09021684397337539,Vascular/Stromal,CXCL14+ Fibroblasts,0.123971743045582,True,0.9999999999999999,0.49193104812391003,0.20237905391518124,0.3386986642398949,0.83064368270797
SUB1,,34838,147576,0.1909831482232723,Basal-like Structured DCIS Cells,0.10838322455530709,Immune,Basal-like Structured DCIS Cells,0.0994658325693826,True,0.6490406876192876,0.3839391536876055,0.40648744079518984,0.2722998636809472,0.5770634092677346
POLR2K,,34828,110172,0.2401931034482758,Macrophages,0.1268153519932846,Immune,Basal-like Structured DCIS Cells,0.0962419822450274,False,0.15835612442790561,0.38918434444552524,0.34426280003967763,0.269695307701015,0.6264896865362877
CCND1,11q13,703247,2725339,0.2051128366037777,11q13 Invasive Tumor Cells,0.07255732623496043,Tumor,11q13 Invasive Tumor Cells,0.0329585350733491,True,0.9985107958974752,0.10701386165031955,0.5012957572163864,0.39686331312772677,0.7525400181142824
ELOVL2,11q13,26361,155254,0.1451477025576081,11q13 Invasive Tumor Cells,0.043902029449263545,Tumor,11q13 Invasive Tumor Cells,0.0272021886817214,True,0.9999999999999998,0.08850570748443432,0.5054979564103965,0.4028144215838661,0.7553010139383862
KCNJ3,11q13,6118,33192,0.1556346985499873,11q13 Invasive Tumor Cells,0.036599141025556656,Tumor,11q13 Invasive Tumor Cells,0.0226208493778361,True,0.9999999999999998,0.08181426570634998,0.5068258614664135,0.40445554197348516,0.7559872608831936
FGF19,11q13,1208,13691,0.0810792670649036,11q13 Invasive Tumor Cells,0.18666123211600466,Tumor,11q13 Invasive Tumor Cells,0.0727639195838397,True,0.9970104566885288,0.18666123211600466,0.49988322619721065,0.39773313236531566,0.7538443357520408
KRT23,Basal-like,2847,13890,0.1701021688474637,Basal-like Structured DCIS Cells,0.10369175615962213,Tumor,Basal-like Structured DCIS Cells,0.0605797510988648,True,1.0,0.2883566224582761,0.49054081668433935,0.3668257513516631,0.7012305853865407
DSC3,Basal-like,2037,10582,0.161423250653776,Basal-like Structured DCIS Cells,0.14724815848027203,Immune,Basal-like Structured DCIS Cells,0.0596545922515824,True,0.6490406876192876,0.3924021246020026,0.40200630633526674,0.27789447949830803,0.5893806783656073
SOSTDC1,Basal-like,1680,8123,0.1713761093542793,Basal-like Structured DCIS Cells,0.08425001338003259,Tumor,Basal-like Structured DCIS Cells,0.0473374692216768,True,1.0,0.28627111100686675,0.49049907879366933,0.3593092429734159,0.6947500044600109
KLK5,Basal-like,1514,7212,0.1735044694017877,Basal-like Structured DCIS Cells,0.08068476862488028,Tumor,Basal-like Structured DCIS Cells,0.0527551920883886,True,1.0,0.2794559920671004,0.4929659894289511,0.36054974755983943,0.6935615895416268
KLK7,Basal-like,893,4143,0.1773232724384432,Basal-like Structured DCIS Cells,0.09943731481492571,Tumor,Basal-like Structured DCIS Cells,0.0618838379972581,True,1.0,0.2833851361916884,0.49208425892417385,0.36119007589886715,0.6998124382716419
ITGB6,Basal-like,808,6225,0.1148869614673681,Basal-like Structured DCIS Cells,0.09912344256002402,Tumor,Basal-like Structured DCIS Cells,0.0591387502530486,True,1.0,0.2792204310142219,0.4922378043912915,0.35292912775520974,0.6997078141866746
MMP7,Basal-like,528,3237,0.1402390438247012,Basal-like Structured DCIS Cells,0.12951934228950657,Tumor,Basal-like Structured DCIS Cells,0.0632600731117286,True,1.0,0.2746673935934872,0.5030889482773478,0.3764905741859814,0.7098397807631689
C3,Macrophage,30692,41724,0.423828988068935,Macrophages,0.05205446210002986,Vascular/Stromal,Macrophages,0.0508216943002698,True,0.9971305536258588,0.4859707499943236,0.25757970028311894,0.32623015481442,0.8286569166647745
C1QA,Macrophage,26608,27764,0.4893695284337526,Macrophages,0.042204813327589887,Vascular/Stromal,Macrophages,0.0334809706327035,True,0.9999999999999999,0.4882169400586662,0.24086076146695587,0.32553107634091905,0.829405646686222
CSF1R,Macrophage,11023,23110,0.3229426068613951,Macrophages,0.039382566898312404,Immune,Macrophages,0.0448076586741707,True,0.698357948627907,0.3914465400751548,0.3363301064861975,0.2578711262450669,0.626363633044928
CD163,Macrophage,9289,17527,0.3463976730310262,Macrophages,0.04730775925799594,Vascular/Stromal,Macrophages,0.0380799566588541,True,0.698357948627907,0.4868979053686036,0.24598221363012476,0.3263683683069255,0.8289659684562012
SIGLEC1,Macrophage,1686,5946,0.2209119496855346,Macrophages,0.08094931231402346,Immune,Macrophages,0.0481425883800089,True,0.3318646446792027,0.39059019155899627,0.4045452314304215,0.24449704622864774,0.6030961283489541
IGHA1,Plasma,18438,26679,0.4086707892812022,Plasma Cells,0.0905949294288038,Vascular/Stromal,Plasma Cells,0.0394010787546759,True,1.0,0.5201767747182683,0.2883839888021977,0.38028648278061633,0.8400589249060895
IGHM,Plasma,16588,17362,0.48860088365243,Plasma Cells,0.09084375069171084,Vascular/Stromal,Plasma Cells,0.0673240868841397,True,1.0,0.5216039017104644,0.2901215222654394,0.3825199050944841,0.8405346339034881
IGHA2,Plasma,12960,16753,0.4361727190118803,Plasma Cells,0.08151160172069533,Vascular/Stromal,Plasma Cells,0.0542187054530819,True,1.0,0.5228423536246629,0.28915464624399695,0.382308330252466,0.8409474512082209
JCHAIN,Plasma,5925,10873,0.3527205619716633,Plasma Cells,0.06362607931544352,Vascular/Stromal,Plasma Cells,0.0664026838136024,True,1.0,0.5284278971595425,0.2898023157472883,0.3862387533186603,0.8428092990531808
PIP,Rare epithelial,15324,36445,0.296007263033862,Luminal-like Amorphous DCIS Cells,0.2595607644686189,Rare epithelial,Luminal-like Amorphous DCIS Cells,0.2622535111047203,True,1.0,1.0,1.0,1.0,0.6500708341083126
HSPB8,Rare epithelial,14247,33289,0.2997096937058229,Luminal-like Amorphous DCIS Cells,0.17373191973328403,Rare epithelial,Luminal-like Amorphous DCIS Cells,0.2079910636601388,True,1.0,1.0,1.0,1.0,0.6537567117203515
CLIC6,Rare epithelial,10209,29392,0.2577965202898917,Luminal-like Amorphous DCIS Cells,0.19998782933757928,Rare epithelial,Luminal-like Amorphous DCIS Cells,0.2510711607934359,True,1.0,1.0,1.0,1.0,0.6584016438363999
TAT,Rare epithelial,8377,29913,0.2187777487594672,Apocrine Cells,0.15801255701094974,Rare epithelial,Apocrine Cells,0.0996130210477971,True,1.0,1.0,1.0,1.0,0.6208028418164436
FOXA1,Tumor shifted to basal/DCIS,148561,568219,0.2072616423449315,Basal-like Structured DCIS Cells,0.11916559306380284,Immune,Basal-like Structured DCIS Cells,0.1011858575942938,True,0.6490406876192876,0.3853658006414623,0.4057219394566262,0.2747453833851136,0.580446230798748
CTTN,Tumor shifted to basal/DCIS,48369,253516,0.1602232638256289,Basal-like Structured DCIS Cells,0.10818991656217601,Tumor,Basal-like Structured DCIS Cells,0.138346628440958,True,1.0,0.2646797108342401,0.49284862544857877,0.3519745736561074,0.702729972187392
ANO1,Tumor shifted to basal/DCIS,47247,276742,0.1458290250594927,Basal-like Structured DCIS Cells,0.08919378593605365,Tumor,Basal-like Structured DCIS Cells,0.0875474456689925,True,1.0,0.27583213378555166,0.4899612754690801,0.35429930748744776,0.6963979286453513
ESR1,Tumor shifted to basal/DCIS,24679,145312,0.1451782741439252,Basal-like Structured DCIS Cells,0.11592769991200988,Tumor,Basal-like Structured DCIS Cells,0.1326305471398448,True,1.0,0.27718207808629747,0.48959966384759107,0.3557634276057843,0.7053092333040033
FADD,Tumor shifted to basal/DCIS,10152,37386,0.2135554714123438,Basal-like Structured DCIS Cells,0.1186987258422054,Tumor,Basal-like Structured DCIS Cells,0.140927886149666,True,1.0,0.2621704781227186,0.4943652884252507,0.3542673962099171,0.7062329086140684
PGR,Tumor shifted to basal/DCIS,6300,34066,0.1560719417331417,Basal-like Structured DCIS Cells,0.10370688914253177,Immune,Basal-like Structured DCIS Cells,0.0877171749411562,True,0.6490406876192876,0.3839912726549762,0.407106418697149,0.2734870853011852,0.5755402289660917
ERBB2,Tumor shifted to basal/DCIS,1947,8620,0.1842528626857197,CXCL14+ Fibroblasts,0.16554617353437623,Vascular/Stromal,Basal-like Structured DCIS Cells,0.1256971424563656,False,0.22671323238623875,0.4935793460231474,0.24885381616620914,0.34456951157699567,0.8311931153410491
FGF3,Tumor shifted to basal/DCIS,326,1999,0.1402150537634408,11q13 Invasive Tumor Cells,0.18390942844414998,Tumor,Basal-like Structured DCIS Cells,0.1120101540662925,False,0.8692653731488574,0.18390942844414998,0.5046615748765328,0.4047611341273903,0.7571868488206223
EPAS1,Vascular,64127,119523,0.3491805063980397,Pericytes,0.03358667466405944,Vascular/Stromal,Pericytes,0.0317699745862788,True,1.0,0.5027333546149819,0.17910249650293744,0.3432972839284741,0.8342444515383273
CDH5,Vascular,6827,21345,0.2423328127218514,Endothelial Cells,0.04220910639489568,Vascular/Stromal,Endothelial Cells,0.0228811149489806,True,1.0,0.49842278044706473,0.1824459250487054,0.34135289388506085,0.832807593482355
MMRN2,Vascular,5475,16656,0.2473905381591432,Endothelial Cells,0.03958045356367607,Vascular/Stromal,Endothelial Cells,0.0248476311017395,True,1.0,0.49569927814092113,0.18506927442083004,0.34023078314522054,0.831899759380307
