,11q13 Invasive Tumor Cells,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells (Mitotic),Apocrine Cells,B Cells,Basal-like Structured DCIS Cells,"CAFs, DCIS Associated","CAFs, Invasive Associated",CXCL14+ Fibroblasts,Dendritic Cells,Endothelial Cells,Luminal-like Amorphous DCIS Cells,Macrophages,Mast Cells,Myeloid Cells,Myoepithelial Cells,Pericytes,Plasma Cells,T Lymphocytes
CD24,0.5107950779339332,0.5107950779339332,0.5107950779339332,1.0,0.5107950779339332,0.5107950779339332,0.3584039082191469,0.5107950779339332,0.19200670830356373,0.5107950779339332,0.19200670830356373,1.0,0.19200670830356373,0.20916765183510225,0.19200670830356373,0.3584039082191469,0.19200670830356373,0.3584039082191469,0.5107950779339332
CD46,0.280869140210597,0.280869140210597,0.280869140210597,1.0,0.16985153348346474,0.10928703357640777,0.4870807062631709,0.280869140210597,0.4870807062631709,0.16985153348346474,0.4870807062631709,1.0,0.4870807062631709,0.4870807062631709,0.4870807062631709,0.4870807062631709,0.4870807062631709,0.4870807062631709,0.16985153348346474
CD47,0.5017619164544125,0.5017619164544125,0.5017619164544125,1.0,0.5017619164544125,0.5017619164544125,0.3625526052791581,0.5017619164544125,0.08447462993914993,0.5017619164544125,0.08447462993914993,1.0,0.17385101729129324,0.2041279997917751,0.16101937200893895,0.3625526052791581,0.08447462993914993,0.3625526052791581,0.5017619164544125
CD59,0.4961534141580159,0.4961534141580159,0.4961534141580159,1.0,0.4961534141580159,0.4961534141580159,0.36735158009799146,0.4961534141580159,0.07733181006762321,0.4961534141580159,0.07733181006762321,1.0,0.15341385914302938,0.2061736037716224,0.16916348334282477,0.36735158009799146,0.07733181006762321,0.36735158009799146,0.4961534141580159
CDC42EP4,0.3876372685986945,0.3876372685986945,0.3876372685986945,1.0,0.17355169088786518,0.13226624146205482,0.6212955013179442,0.3876372685986945,0.2573656353125704,0.17355169088786518,0.2573656353125704,0.6212955013179442,0.2573656353125704,0.2573656353125704,0.2573656353125704,0.6212955013179442,0.2573656353125704,0.6212955013179442,0.17355169088786518
CDH1,0.2644791500524585,0.2644791500524585,0.2644791500524585,1.0,0.17397165771469666,0.11059226853576788,0.49375550492532827,0.2644791500524585,0.49375550492532827,0.17397165771469666,0.49375550492532827,1.0,0.49375550492532827,0.49375550492532827,0.49375550492532827,0.49375550492532827,0.49375550492532827,0.49375550492532827,0.17397165771469666
CDH5,0.49842278044706473,0.49842278044706473,0.49842278044706473,1.0,0.49842278044706473,0.49842278044706473,0.36585656283643186,0.49842278044706473,0.07747705023050373,0.49842278044706473,0.04220910639489568,1.0,0.15217657223594944,0.20363188177090483,0.1725368990109458,0.36585656283643186,0.06083034294526388,0.36585656283643186,0.49842278044706473
CDK16,0.2813243249032072,0.2813243249032072,0.2813243249032072,1.0,0.172752929119968,0.11128077137833305,0.48723185736971647,0.2813243249032072,0.48723185736971647,0.172752929119968,0.48723185736971647,1.0,0.48723185736971647,0.48723185736971647,0.48723185736971647,0.48723185736971647,0.48723185736971647,0.48723185736971647,0.172752929119968
CDKN1B,0.48859502213726186,0.48859502213726186,0.48859502213726186,1.0,0.48859502213726186,0.48859502213726186,0.37574245700618997,0.48859502213726186,0.140890257570976,0.48859502213726186,0.140890257570976,1.0,0.1532293351772269,0.21472526072077655,0.17324707766579736,0.37574245700618997,0.140890257570976,0.37574245700618997,0.48859502213726186
CDV3,0.3887166176571244,0.3887166176571244,0.3887166176571244,1.0,0.2577614322607172,0.2577614322607172,0.6209519202974211,0.3887166176571244,0.15954490621422343,0.2577614322607172,0.15954490621422343,0.6209519202974211,0.1153233169853714,0.20446692549463255,0.15954490621422343,0.6209519202974211,0.15954490621422343,0.6209519202974211,0.2577614322607172
CEBPD,0.4930977429162214,0.4930977429162214,0.4930977429162214,1.0,0.4930977429162214,0.4930977429162214,0.37037012048327556,0.4930977429162214,0.08488260885964811,0.4930977429162214,0.08488260885964811,1.0,0.14259353626771867,0.20724461423903492,0.16997154433331993,0.37037012048327556,0.08488260885964811,0.37037012048327556,0.4930977429162214
CELSR2,0.2619856061662047,0.2619856061662047,0.2619856061662047,1.0,0.17546086442252254,0.12848949551840927,0.4948717572027991,0.2619856061662047,0.4948717572027991,0.17546086442252254,0.4948717572027991,1.0,0.4948717572027991,0.4948717572027991,0.4948717572027991,0.4948717572027991,0.4948717572027991,0.4948717572027991,0.17546086442252254
CERS2,0.2789034477380339,0.2789034477380339,0.2789034477380339,1.0,0.17349956502936528,0.10842131897115022,0.48825931267097167,0.2789034477380339,0.48825931267097167,0.17349956502936528,0.48825931267097167,1.0,0.48825931267097167,0.48825931267097167,0.48825931267097167,0.48825931267097167,0.48825931267097167,0.48825931267097167,0.17349956502936528
CHAD,0.2550964195897921,0.2550964195897921,0.2550964195897921,1.0,0.17736796797613066,0.13296479007063258,0.49754701830735854,0.2550964195897921,0.49754701830735854,0.17736796797613066,0.49754701830735854,1.0,0.49754701830735854,0.49754701830735854,0.49754701830735854,0.49754701830735854,0.49754701830735854,0.49754701830735854,0.17736796797613066
CHP1,0.38885633130897423,0.38885633130897423,0.38885633130897423,1.0,0.2589034556304466,0.2589034556304466,0.6208878271017704,0.38885633130897423,0.16266690338819878,0.2589034556304466,0.16266690338819878,0.6208878271017704,0.1371394408189797,0.2052892281321963,0.16266690338819878,0.6208878271017704,0.16266690338819878,0.6208878271017704,0.2589034556304466
CIRBP,0.5037328016085248,0.5037328016085248,0.5037328016085248,1.0,0.5037328016085248,0.5037328016085248,0.36061807698594384,0.5037328016085248,0.0889849840888769,0.5037328016085248,0.0889849840888769,1.0,0.17679512270791609,0.2035505940969152,0.16201348631010315,0.36061807698594384,0.0889849840888769,0.36061807698594384,0.5037328016085248
CITED2,0.5019061249661918,0.5019061249661918,0.5019061249661918,1.0,0.5019061249661918,0.5019061249661918,0.36248296304886757,0.5019061249661918,0.07084760068303421,0.5019061249661918,0.08182852015296696,1.0,0.17347523924255798,0.20446879810277607,0.1589801421140734,0.36248296304886757,0.08182852015296696,0.36248296304886757,0.5019061249661918
CLIC6,1.0,1.0,1.0,0.7752171021716205,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.19998782933757928,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CLK1,0.4974302284755237,0.4974302284755237,0.4974302284755237,1.0,0.4974302284755237,0.4974302284755237,0.3652805066774126,0.4974302284755237,0.06542160056482545,0.4974302284755237,0.07639395662227337,1.0,0.1556292461834976,0.20378171042082494,0.17014397403836654,0.3652805066774126,0.07639395662227337,0.3652805066774126,0.4974302284755237
CLTC,0.38970320187014945,0.38970320187014945,0.38970320187014945,1.0,0.17878318808615562,0.14660943915517807,0.6204510518464018,0.38970320187014945,0.2548274256671739,0.17878318808615562,0.2548274256671739,0.6204510518464018,0.2548274256671739,0.2548274256671739,0.2548274256671739,0.6204510518464018,0.2548274256671739,0.6204510518464018,0.17878318808615562
CMPK1,0.38706682665276543,0.38706682665276543,0.38706682665276543,1.0,0.16534417628505102,0.1271992598902683,0.6214926712544682,0.38706682665276543,0.25612468836934166,0.16534417628505102,0.25612468836934166,0.6214926712544682,0.25612468836934166,0.25612468836934166,0.25612468836934166,0.6214926712544682,0.25612468836934166,0.6214926712544682,0.16534417628505102
CMTM6,0.2654798337094023,0.2654798337094023,0.2654798337094023,1.0,0.15962424072172512,0.10373830565726498,0.49222256528840164,0.2654798337094023,0.49222256528840164,0.15962424072172512,0.49222256528840164,1.0,0.49222256528840164,0.49222256528840164,0.49222256528840164,0.49222256528840164,0.49222256528840164,0.49222256528840164,0.15962424072172512
CNIH1,0.4875718811465344,0.4875718811465344,0.4875718811465344,1.0,0.4875718811465344,0.4875718811465344,0.3761007443485573,0.4875718811465344,0.1435710030492603,0.4875718811465344,0.1435710030492603,1.0,0.1315360867598735,0.21429320678521802,0.17287763043455848,0.3761007443485573,0.1435710030492603,0.3761007443485573,0.4875718811465344
COG1,0.48773299043260815,0.48773299043260815,0.48773299043260815,1.0,0.48773299043260815,0.48773299043260815,0.3782975934790691,0.48773299043260815,0.164907391740276,0.48773299043260815,0.164907391740276,1.0,0.164907391740276,0.21803840879530773,0.17547520577700743,0.3782975934790691,0.164907391740276,0.3782975934790691,0.48773299043260815
COL3A1,0.25847775201024303,0.25847775201024303,0.25847775201024303,1.0,0.11934406644143077,0.17126862562983208,0.495646592214431,0.25847775201024303,0.495646592214431,0.05519846371400669,0.495646592214431,1.0,0.495646592214431,0.495646592214431,0.495646592214431,0.495646592214431,0.495646592214431,0.495646592214431,0.11934406644143077
COL6A1,0.3891207393746848,0.3891207393746848,0.3891207393746848,1.0,0.25451806158832585,0.25451806158832585,0.621489183145465,0.3891207393746848,0.1494109659265995,0.25451806158832585,0.1494109659265995,0.621489183145465,0.06498078941746514,0.20270106035488705,0.16865712795447954,0.621489183145465,0.1494109659265995,0.621489183145465,0.25451806158832585
COL6A2,0.4871336844781007,0.4871336844781007,0.4871336844781007,1.0,0.4871336844781007,0.4871336844781007,0.37612587790916335,0.4871336844781007,0.13840300927134153,0.4871336844781007,0.13840300927134153,1.0,0.05583964654742147,0.21137080867549596,0.17540053142898632,0.37612587790916335,0.13840300927134153,0.37612587790916335,0.4871336844781007
COPB1,0.49084373510092266,0.49084373510092266,0.49084373510092266,1.0,0.49084373510092266,0.49084373510092266,0.3738882628752378,0.49084373510092266,0.132890086453542,0.49084373510092266,0.132890086453542,1.0,0.15594332841412525,0.21328040649397853,0.1724057105054655,0.3738882628752378,0.132890086453542,0.3738882628752378,0.49084373510092266
COPG1,0.5047575630759898,0.5047575630759898,0.5047575630759898,1.0,0.5047575630759898,0.5047575630759898,0.3619446775183294,0.5047575630759898,0.1205462290063508,0.5047575630759898,0.1205462290063508,1.0,0.1822307127331736,0.20711992652391306,0.16516222225052088,0.3619446775183294,0.1205462290063508,0.3619446775183294,0.5047575630759898
COPRS,0.38441374922952115,0.38441374922952115,0.38441374922952115,1.0,0.1618280056881791,0.11328251434333036,0.6224758907036002,0.38441374922952115,0.26018362650241655,0.1618280056881791,0.26018362650241655,0.6224758907036002,0.26018362650241655,0.26018362650241655,0.26018362650241655,0.6224758907036002,0.26018362650241655,0.6224758907036002,0.1618280056881791
CPE,0.5298822285299823,0.5298822285299823,0.5298822285299823,1.0,0.5298822285299823,0.5298822285299823,0.14780372058807142,0.5298822285299823,0.3534091483298126,0.5298822285299823,0.3534091483298126,1.0,0.3534091483298126,0.3534091483298126,0.3534091483298126,0.2457633694987867,0.3534091483298126,0.17852430933765456,0.5298822285299823
CPSF7,0.2787495902671006,0.2787495902671006,0.2787495902671006,1.0,0.16510112162461063,0.10278046471665653,0.4875459718654047,0.2787495902671006,0.4875459718654047,0.16510112162461063,0.4875459718654047,1.0,0.4875459718654047,0.4875459718654047,0.4875459718654047,0.4875459718654047,0.4875459718654047,0.4875459718654047,0.16510112162461063
CREG1,0.49547077341071843,0.49547077341071843,0.49547077341071843,1.0,0.49547077341071843,0.49547077341071843,0.36780235150399654,0.49547077341071843,0.07937907745722396,0.49547077341071843,0.07937907745722396,1.0,0.1511423511689833,0.2062604431875789,0.16848400282446346,0.36780235150399654,0.07937907745722396,0.36780235150399654,0.49547077341071843
CSDE1,0.4906683141656497,0.4906683141656497,0.4906683141656497,1.0,0.4906683141656497,0.4906683141656497,0.37279956033321804,0.4906683141656497,0.11752497790864848,0.4906683141656497,0.11752497790864848,1.0,0.1514277450520776,0.2113366615850138,0.17139644728411513,0.37279956033321804,0.11752497790864848,0.37279956033321804,0.4906683141656497
CSF1R,0.3914465400751548,0.3914465400751548,0.3914465400751548,1.0,0.2578253803930133,0.2578253803930133,0.6212655187417708,0.3914465400751548,0.14637316498248196,0.2578253803930133,0.14637316498248196,0.6212655187417708,0.039382566898312404,0.20157742288376843,0.16939623401257706,0.6212655187417708,0.14637316498248196,0.6212655187417708,0.2578253803930133
CSNK1A1,0.49617366587302786,0.49617366587302786,0.49617366587302786,1.0,0.49617366587302786,0.49617366587302786,0.3683634272569811,0.49617366587302786,0.10343819905140446,0.49617366587302786,0.10343819905140446,1.0,0.159126272681837,0.20849934512195248,0.17041263479882784,0.3683634272569811,0.10343819905140446,0.3683634272569811,0.49617366587302786
CSRP1,0.5052317763514275,0.5052317763514275,0.5052317763514275,1.0,0.5052317763514275,0.5052317763514275,0.3581038151080209,0.5052317763514275,0.06582835945516188,0.5052317763514275,0.0821801188295161,1.0,0.17721005778516283,0.2011233795332801,0.16393577423857061,0.3581038151080209,0.0821801188295161,0.3581038151080209,0.5052317763514275
CTNNA1,0.491597022375373,0.491597022375373,0.491597022375373,1.0,0.491597022375373,0.491597022375373,0.37222152399855174,0.491597022375373,0.1135111578995332,0.491597022375373,0.1135111578995332,1.0,0.1520344306225233,0.2108474067466408,0.17079244367784172,0.37222152399855174,0.1135111578995332,0.37222152399855174,0.491597022375373
CTNND1,0.3870403101895638,0.3870403101895638,0.3870403101895638,1.0,0.16903210797315554,0.12568431762022975,0.6215058202137702,0.3870403101895638,0.25709760451344726,0.16903210797315554,0.25709760451344726,0.6215058202137702,0.25709760451344726,0.25709760451344726,0.25709760451344726,0.6215058202137702,0.25709760451344726,0.6215058202137702,0.16903210797315554
CTSB,0.3854978825158165,0.3854978825158165,0.3854978825158165,1.0,0.14688120589419723,0.1677736290712056,0.6224730283972988,0.3854978825158165,0.25797362184921313,0.14688120589419723,0.25797362184921313,0.6224730283972988,0.09857961036896329,0.25797362184921313,0.25797362184921313,0.6224730283972988,0.25797362184921313,0.6224730283972988,0.14688120589419723
CTSH,0.3832399703390672,0.3832399703390672,0.3832399703390672,1.0,0.14858594590292312,0.10757248044166891,0.6227470011098546,0.3832399703390672,0.26076032714644415,0.14858594590292312,0.26076032714644415,0.6227470011098546,0.26076032714644415,0.26076032714644415,0.26076032714644415,0.6227470011098546,0.26076032714644415,0.6227470011098546,0.14858594590292312
CTSK,0.48664413067815143,0.48664413067815143,0.48664413067815143,1.0,0.48664413067815143,0.48664413067815143,0.3771710746056201,0.48664413067815143,0.14754512175548196,0.48664413067815143,0.14754512175548196,1.0,0.05656898916181857,0.21238800285675868,0.17696040239623756,0.3771710746056201,0.14754512175548196,0.3771710746056201,0.48664413067815143
CTTN,0.2646797108342401,0.2646797108342401,0.2646797108342401,1.0,0.16414250459947904,0.10818991656217601,0.4928486254485787,0.2646797108342401,0.4928486254485787,0.16414250459947904,0.4928486254485787,1.0,0.4928486254485787,0.4928486254485787,0.4928486254485787,0.4928486254485787,0.4928486254485787,0.4928486254485787,0.16414250459947904
CUX1,0.38706203964498065,0.38706203964498065,0.38706203964498065,1.0,0.16901264021628667,0.12462807396696149,0.6214773489450214,0.38706203964498065,0.25742529916099766,0.16901264021628667,0.25742529916099766,0.6214773489450214,0.25742529916099766,0.25742529916099766,0.25742529916099766,0.6214773489450214,0.25742529916099766,0.6214773489450214,0.16901264021628667
CXCL12,0.516993566724376,0.516993566724376,0.516993566724376,1.0,0.516993566724376,0.516993566724376,0.3511627643320549,0.516993566724376,0.2023534881190629,0.516993566724376,0.2023534881190629,1.0,0.2023534881190629,0.17746804705021454,0.2023534881190629,0.3511627643320549,0.2023534881190629,0.3511627643320549,0.516993566724376
CXXC5,0.39061437413201033,0.39061437413201033,0.39061437413201033,1.0,0.18172411801778404,0.1498567403921474,0.6202549734245275,0.39061437413201033,0.2541865448097115,0.18172411801778404,0.2541865448097115,0.6202549734245275,0.2541865448097115,0.2541865448097115,0.2541865448097115,0.6202549734245275,0.2541865448097115,0.6202549734245275,0.18172411801778404
CYB561,0.49220832121150343,0.49220832121150343,0.49220832121150343,1.0,0.49220832121150343,0.49220832121150343,0.3743132240171214,0.49220832121150343,0.14468923878193463,0.49220832121150343,0.14468923878193463,1.0,0.1609658582219058,0.21527993782148308,0.17278119469766856,0.3743132240171214,0.14468923878193463,0.3743132240171214,0.49220832121150343
DAP,0.4874364072623031,0.4874364072623031,0.4874364072623031,1.0,0.4874364072623031,0.4874364072623031,0.3771189481420482,0.4874364072623031,0.1500048400581469,0.4874364072623031,0.1500048400581469,1.0,0.14665099310954122,0.2158985045885316,0.17358864804306873,0.3771189481420482,0.1500048400581469,0.3771189481420482,0.4874364072623031
DAZAP2,0.4866277328617124,0.4866277328617124,0.4866277328617124,1.0,0.4866277328617124,0.4866277328617124,0.37666792226894535,0.4866277328617124,0.1448146603917045,0.4866277328617124,0.1448146603917045,1.0,0.12315259625321837,0.21431939460763422,0.17327364222044433,0.37666792226894535,0.1448146603917045,0.37666792226894535,0.4866277328617124
DCAF12,0.3831464375181196,0.3831464375181196,0.3831464375181196,1.0,0.161583604723127,0.10329171944204378,0.6228524129234487,0.3831464375181196,0.2629231065472866,0.161583604723127,0.2629231065472866,0.6228524129234487,0.2629231065472866,0.2629231065472866,0.2629231065472866,0.6228524129234487,0.2629231065472866,0.6228524129234487,0.161583604723127
DDAH2,0.48926513226989005,0.48926513226989005,0.48926513226989005,1.0,0.48926513226989005,0.48926513226989005,0.374376134855493,0.48926513226989005,0.12001333240530902,0.48926513226989005,0.12001333240530902,1.0,0.14747015581559217,0.21252932095436328,0.17083166840738978,0.374376134855493,0.12001333240530902,0.374376134855493,0.48926513226989005
DDB1,0.2719074348046608,0.2719074348046608,0.2719074348046608,1.0,0.16631805307386724,0.10217493367868419,0.49029092014637854,0.2719074348046608,0.49029092014637854,0.16631805307386724,0.49029092014637854,1.0,0.49029092014637854,0.49029092014637854,0.49029092014637854,0.49029092014637854,0.49029092014637854,0.49029092014637854,0.16631805307386724
DDX3X,0.4860098870551271,0.4860098870551271,0.4860098870551271,1.0,0.4860098870551271,0.4860098870551271,0.3775235822506428,0.4860098870551271,0.14963586719455638,0.4860098870551271,0.14963586719455638,1.0,0.13263463921455465,0.2154447014049891,0.17424270529536542,0.3775235822506428,0.14963586719455638,0.3775235822506428,0.4860098870551271
DDX42,0.38755353737401327,0.38755353737401327,0.38755353737401327,1.0,0.17038431701090168,0.12947671716289044,0.6213081904225687,0.38755353737401327,0.25647956969594365,0.17038431701090168,0.25647956969594365,0.6213081904225687,0.25647956969594365,0.25647956969594365,0.25647956969594365,0.6213081904225687,0.25647956969594365,0.6213081904225687,0.17038431701090168
DDX5,0.4839657409709695,0.4839657409709695,0.4839657409709695,1.0,0.4839657409709695,0.4839657409709695,0.3804087802332742,0.4839657409709695,0.1708846829979202,0.4839657409709695,0.1708846829979202,1.0,0.1415335389145705,0.21875283974248122,0.1708846829979202,0.3804087802332742,0.1708846829979202,0.3804087802332742,0.4839657409709695
DEK,0.4865869069634024,0.4865869069634024,0.4865869069634024,1.0,0.4865869069634024,0.4865869069634024,0.37621736287218627,0.4865869069634024,0.14326176792355366,0.4865869069634024,0.14326176792355366,1.0,0.11706396957508651,0.21355001154726855,0.1735522670231554,0.37621736287218627,0.14326176792355366,0.37621736287218627,0.4865869069634024
DHCR24,0.48880759832717213,0.48880759832717213,0.48880759832717213,1.0,0.48880759832717213,0.48880759832717213,0.3773876709336923,0.48880759832717213,0.16566648684384916,0.48880759832717213,0.16566648684384916,1.0,0.16566648684384916,0.21771629861619,0.17525695556614235,0.3773876709336923,0.16566648684384916,0.3773876709336923,0.48880759832717213
DHX40,0.38735514667508586,0.38735514667508586,0.38735514667508586,1.0,0.17145528429058152,0.12809216021219963,0.6213584543824583,0.38735514667508586,0.25758966049295007,0.17145528429058152,0.25758966049295007,0.6213584543824583,0.25758966049295007,0.25758966049295007,0.25758966049295007,0.6213584543824583,0.25758966049295007,0.6213584543824583,0.17145528429058152
DNAJC3,0.4859542764683577,0.4859542764683577,0.4859542764683577,1.0,0.4859542764683577,0.4859542764683577,0.378115826143345,0.4859542764683577,0.15385120598515062,0.4859542764683577,0.15385120598515062,1.0,0.14474119383295603,0.21669882926908013,0.1749557895241335,0.378115826143345,0.15385120598515062,0.378115826143345,0.4859542764683577
DSC3,0.3924021246020026,0.3924021246020026,0.3924021246020026,1.0,0.1853745671427908,0.14724815848027203,0.6208938766165498,0.3924021246020026,0.25608125948107807,0.1853745671427908,0.25608125948107807,0.6208938766165498,0.25608125948107807,0.25608125948107807,0.25608125948107807,0.6208938766165498,0.25608125948107807,0.6208938766165498,0.1853745671427908
